0,1.4901161193847656e-08
250000,0.07791183888912201
500000,0.15608183294534683
750000,0.2343926802277565
1000000,0.3126881271600723
1250000,0.3911866769194603
1500000,0.4696028307080269
1750000,0.5480335876345634
2000000,0.6264770179986954
2250000,0.7051185965538025
2500000,0.7837444022297859
2750000,0.8622686266899109
3000000,0.9408098980784416
3250000,1.0193851068615913
3500000,1.0979337468743324
3750000,1.1765270307660103
4000000,1.2550915777683258
