0,0.0
250000,0.9165751524269581
500000,1.9812454096972942
750000,3.0930620059370995
1000000,4.258879464119673
1250000,5.444565203040838
1500000,6.630506306886673
1750000,7.849662736058235
2000000,9.109940826892853
2250000,10.369735933840275
2500000,11.629843138158321
2750000,12.88984925672412
3000000,14.149594340473413
