Selectivity,Tree_Traverse,Alias,Double-Alias
0.6458020640352852,0.3502006530761719,0.17274022102355957,0.016514062881469727
0.6458020640352852,0.3476426601409912,0.08805274963378906,0.014011621475219727
0.6458020640352852,0.3489646911621094,0.06407809257507324,0.017020463943481445
0.6458020640352852,0.3656895160675049,0.04890275001525879,0.013513326644897461
0.6458020640352852,0.35775256156921387,0.04941987991333008,0.012518882751464844
0.6458020640352852,0.34813952445983887,0.04430365562438965,0.015459060668945312
0.6458020640352852,0.34698915481567383,0.12371206283569336,0.013031959533691406
0.6458020640352852,0.3459737300872803,0.03206658363342285,0.013014078140258789
0.6458020640352852,0.34292101860046387,0.028552770614624023,0.015025615692138672
0.6458020640352852,0.3436906337738037,0.048238277435302734,0.013525724411010742
0.08112819070701838,0.27233338356018066,0.03761601448059082,0.012018680572509766
0.08112819070701838,0.2870917320251465,0.04743647575378418,0.011509895324707031
0.08112819070701838,0.27191877365112305,0.020023107528686523,0.012523174285888672
0.08112819070701838,0.2805469036102295,0.045564889907836914,0.012021541595458984
0.08112819070701838,0.31277036666870117,0.055197715759277344,0.011505603790283203
0.08112819070701838,0.27692079544067383,0.024527549743652344,0.011515378952026367
0.08112819070701838,0.27997660636901855,0.02301764488220215,0.012022018432617188
0.08112819070701838,0.2674739360809326,0.03624296188354492,0.01151728630065918
0.08112819070701838,0.27037739753723145,0.04818153381347656,0.011579275131225586
0.08112819070701838,0.27115774154663086,0.04855036735534668,0.011517524719238281
0.9975345533401624,0.350738525390625,0.02203845977783203,0.01596975326538086
0.9975345533401624,0.347247838973999,0.02101445198059082,0.013507366180419922
0.9975345533401624,0.346712589263916,0.021539926528930664,0.014042377471923828
0.9975345533401624,0.34822726249694824,0.021036386489868164,0.01403188705444336
0.9975345533401624,0.3840649127960205,0.023553848266601562,0.01603078842163086
0.9975345533401624,0.36017465591430664,0.01917290687561035,0.015018701553344727
0.9975345533401624,0.3595097064971924,0.02053523063659668,0.013510704040527344
0.9975345533401624,0.36174964904785156,0.021926164627075195,0.01603221893310547
