Selectivity,Alias,Double-Alias
0.42586859165231283,0.0,0.0
0.42586859165231283,0.001005411148071289,0.0
0.42586859165231283,0.0,0.0
0.42586859165231283,0.00099945068359375,0.0
0.42586859165231283,0.0,0.0009999275207519531
0.42586859165231283,0.0,0.0
0.42586859165231283,0.0010001659393310547,0.0
0.42586859165231283,0.0,0.0009996891021728516
0.42586859165231283,0.0,0.0
0.42586859165231283,0.0010004043579101562,0.0
0.7264466775119829,0.0,0.0
0.7264466775119829,0.0015571117401123047,0.0
0.7264466775119829,0.0009534358978271484,0.0
0.7264466775119829,0.0,0.0009996891021728516
0.7264466775119829,0.0,0.0
0.7264466775119829,0.0,0.0010044574737548828
0.7264466775119829,0.0,0.0
0.7264466775119829,0.0009999275207519531,0.0
0.7264466775119829,0.0009999275207519531,0.0
0.7264466775119829,0.0,0.0
0.46586892431371574,0.0,0.0
0.46586892431371574,0.0009999275207519531,0.0
0.46586892431371574,0.0,0.0
0.46586892431371574,0.0010001659393310547,0.0
0.46586892431371574,0.0,0.0009999275207519531
0.46586892431371574,0.0,0.0009999275207519531
0.46586892431371574,0.0005035400390625,0.0
0.46586892431371574,0.0,0.0
0.46586892431371574,0.0010104179382324219,0.0
0.46586892431371574,0.0010044574737548828,0.0
0.5346742661702095,0.0,0.0009999275207519531
0.5346742661702095,0.0,0.0010001659393310547
0.5346742661702095,0.0,0.0
0.5346742661702095,0.0,0.0010001659393310547
0.5346742661702095,0.0,0.0
0.5346742661702095,0.0010006427764892578,0.0
0.5346742661702095,0.0,0.0009992122650146484
0.5346742661702095,0.0,0.0
0.5346742661702095,0.0,0.0009999275207519531
0.5346742661702095,0.0,0.0
0.5082553493541019,0.0,0.0015041828155517578
0.5082553493541019,0.0,0.0
0.5082553493541019,0.0,0.0
0.5082553493541019,0.0,0.0
0.5082553493541019,0.0009999275207519531,0.0
0.5082553493541019,0.0010042190551757812,0.0
0.5082553493541019,0.0,0.0010001659393310547
0.5082553493541019,0.0,0.0
0.5082553493541019,0.0009999275207519531,0.0
0.5082553493541019,0.0,0.0009999275207519531
0.36212550866216386,0.0,0.0
0.36212550866216386,0.0010006427764892578,0.0
0.36212550866216386,0.0,0.0009996891021728516
0.36212550866216386,0.0,0.0
0.36212550866216386,0.0010106563568115234,0.0
0.36212550866216386,0.0009899139404296875,0.0005040168762207031
0.36212550866216386,0.0,0.0
0.36212550866216386,0.0010051727294921875,0.0010068416595458984
0.36212550866216386,0.0,0.0009989738464355469
0.36212550866216386,0.0,0.0010004043579101562
0.023611965907089028,0.0,0.0009992122650146484
0.023611965907089028,0.0,0.0010001659393310547
0.023611965907089028,0.0,0.0010004043579101562
0.023611965907089028,0.0009999275207519531,0.0
0.023611965907089028,0.0,0.0015053749084472656
0.023611965907089028,0.0,0.0010068416595458984
0.023611965907089028,0.0,0.00099945068359375
0.023611965907089028,0.0,0.0010061264038085938
0.023611965907089028,0.0,0.0009996891021728516
0.023611965907089028,0.0,0.0010001659393310547
0.042350746920168714,0.0,0.0009999275207519531
0.042350746920168714,0.0009996891021728516,0.0010001659393310547
0.042350746920168714,0.0,0.0
0.042350746920168714,0.0010001659393310547,0.0010104179382324219
0.042350746920168714,0.0,0.0
0.042350746920168714,0.0010080337524414062,0.0
0.042350746920168714,0.0,0.0010001659393310547
0.042350746920168714,0.0,0.0
0.042350746920168714,0.0009987354278564453,0.0
0.042350746920168714,0.0,0.0010008811950683594
0.02791804646944729,0.0,0.0
0.02791804646944729,0.0009989738464355469,0.0
0.02791804646944729,0.0,0.0010004043579101562
0.02791804646944729,0.0,0.0
0.02791804646944729,0.0,0.0009996891021728516
0.02791804646944729,0.0,0.0
0.02791804646944729,0.0009996891021728516,0.0
0.02791804646944729,0.0,0.0010001659393310547
0.02791804646944729,0.0,0.0
0.02791804646944729,0.0,0.0010001659393310547
0.6922158939389279,0.0,0.000507354736328125
0.6922158939389279,0.0,0.0
0.6922158939389279,0.0010073184967041016,0.0
0.6922158939389279,0.0,0.0009992122650146484
0.6922158939389279,0.0,0.0
0.6922158939389279,0.0010018348693847656,0.0
0.6922158939389279,0.0,0.0009980201721191406
0.6922158939389279,0.0,0.0
0.6922158939389279,0.0010001659393310547,0.0
0.6922158939389279,0.0009996891021728516,0.0
0.8351697252633478,0.0,0.0010004043579101562
0.8351697252633478,0.0,0.0
0.8351697252633478,0.0009999275207519531,0.0
0.8351697252633478,0.0,0.0
0.8351697252633478,0.0015072822570800781,0.0
0.8351697252633478,0.0,0.001009225845336914
0.8351697252633478,0.0,0.0
0.8351697252633478,0.0010001659393310547,0.0
0.8351697252633478,0.0,0.000997304916381836
0.8351697252633478,0.0,0.0
0.16909488613558343,0.0,0.0010106563568115234
0.16909488613558343,0.0,0.0
0.16909488613558343,0.0009891986846923828,0.0
0.16909488613558343,0.0,0.0009992122650146484
0.16909488613558343,0.0,0.0
0.16909488613558343,0.0009999275207519531,0.0
0.16909488613558343,0.0,0.0010004043579101562
0.16909488613558343,0.0,0.0
0.16909488613558343,0.0010027885437011719,0.0
0.16909488613558343,0.0,0.0009970664978027344
0.34254302880619536,0.0005047321319580078,0.0
0.34254302880619536,0.0,0.001005411148071289
0.34254302880619536,0.0,0.0
0.34254302880619536,0.00099945068359375,0.0
0.34254302880619536,0.0009999275207519531,0.0
0.34254302880619536,0.0,0.0009999275207519531
0.34254302880619536,0.0,0.0
0.34254302880619536,0.0010001659393310547,0.0
0.34254302880619536,0.0,0.0010001659393310547
0.34254302880619536,0.0,0.0009996891021728516
0.25354347299827873,0.0,0.0
0.25354347299827873,0.0009999275207519531,0.0
0.25354347299827873,0.0,0.0
0.25354347299827873,0.0015037059783935547,0.0
0.25354347299827873,0.0010094642639160156,0.0
0.25354347299827873,0.0,0.000997304916381836
0.25354347299827873,0.0,0.0
0.25354347299827873,0.0,0.0009992122650146484
0.25354347299827873,0.0,0.0
0.25354347299827873,0.001003265380859375,0.0
0.6322089439854177,0.0,0.0009980201721191406
0.6322089439854177,0.0,0.0
0.6322089439854177,0.0,0.0009987354278564453
0.6322089439854177,0.0,0.0010001659393310547
0.6322089439854177,0.0,0.0
0.6322089439854177,0.00099945068359375,0.0
0.6322089439854177,0.0,0.0010001659393310547
0.6322089439854177,0.0,0.0
0.6322089439854177,0.0010001659393310547,0.0005061626434326172
0.6322089439854177,0.0,0.0
0.5856659810170249,0.0010106563568115234,0.0
0.5856659810170249,0.0,0.0009944438934326172
0.5856659810170249,0.0,0.0
0.5856659810170249,0.0010001659393310547,0.0
0.5856659810170249,0.0,0.0010044574737548828
0.5856659810170249,0.0,0.0
0.5856659810170249,0.0009965896606445312,0.0
0.5856659810170249,0.0,0.0009989738464355469
0.5856659810170249,0.0,0.0009996891021728516
0.5856659810170249,0.0,0.0
0.9638038859938329,0.0,0.0010001659393310547
0.9638038859938329,0.0,0.0
0.9638038859938329,0.0,0.001558065414428711
0.9638038859938329,0.0,0.0
0.9638038859938329,0.0009522438049316406,0.0
0.9638038859938329,0.0,0.0010020732879638672
0.9638038859938329,0.0,0.0
0.9638038859938329,0.0009975433349609375,0.0
0.9638038859938329,0.0,0.00099945068359375
0.9638038859938329,0.0,0.0
0.7747486613750139,0.0,0.0
0.7747486613750139,0.0,0.0
0.7747486613750139,0.0009999275207519531,0.0
0.7747486613750139,0.0010030269622802734,0.0
0.7747486613750139,0.0,0.000997781753540039
0.7747486613750139,0.0,0.0009992122650146484
0.7747486613750139,0.0,0.0
0.7747486613750139,0.0010006427764892578,0.0
0.7747486613750139,0.001092672348022461,0.0
0.7747486613750139,0.0,0.0
0.688995847520527,0.0010013580322265625,0.0
0.688995847520527,0.0,0.0009989738464355469
0.688995847520527,0.0,0.0
0.688995847520527,0.0010018348693847656,0.0
0.688995847520527,0.0,0.0009989738464355469
0.688995847520527,0.0,0.0
0.688995847520527,0.0009984970092773438,0.0
0.688995847520527,0.0010046958923339844,0.0
0.688995847520527,0.0,0.000997781753540039
0.688995847520527,0.0,0.0
0.4566822021934577,0.0009989738464355469,0.0
0.4566822021934577,0.0,0.0
0.4566822021934577,0.0010004043579101562,0.0005087852478027344
0.4566822021934577,0.0,0.0
0.4566822021934577,0.0,0.0010080337524414062
0.4566822021934577,0.0,0.0
0.4566822021934577,0.0009992122650146484,0.0
0.4566822021934577,0.0,0.0010001659393310547
0.4566822021934577,0.0,0.0010001659393310547
0.4566822021934577,0.0,0.0
0.9843488692974651,0.0009996891021728516,0.0
0.9843488692974651,0.0,0.0009999275207519531
0.9843488692974651,0.0,0.0
0.9843488692974651,0.0009996891021728516,0.0
0.9843488692974651,0.0010001659393310547,0.0
0.9843488692974651,0.0,0.0
0.9843488692974651,0.0,0.001506805419921875
0.9843488692974651,0.0,0.0
0.9843488692974651,0.0010075569152832031,0.0
0.9843488692974651,0.0010006427764892578,0.0
0.33586206887400283,0.0010023117065429688,0.0
0.33586206887400283,0.0,0.0
0.33586206887400283,0.0,0.0009996891021728516
0.33586206887400283,0.0,0.0
0.33586206887400283,0.0,0.0010001659393310547
0.33586206887400283,0.0,0.0
0.33586206887400283,0.0010001659393310547,0.0
0.33586206887400283,0.0,0.0010004043579101562
0.33586206887400283,0.0,0.0
0.33586206887400283,0.0009996891021728516,0.0005090236663818359
0.46380395370501737,0.0,0.0005056858062744141
0.46380395370501737,0.0,0.0
0.46380395370501737,0.0010075569152832031,0.0
0.46380395370501737,0.0,0.0010004043579101562
0.46380395370501737,0.0,0.0010004043579101562
0.46380395370501737,0.0,0.0
0.46380395370501737,0.00099945068359375,0.0
0.46380395370501737,0.0,0.0
0.46380395370501737,0.0010004043579101562,0.0
0.46380395370501737,0.0,0.0009996891021728516
0.9800198569649425,0.0,0.0
0.9800198569649425,0.0009999275207519531,0.0
0.9800198569649425,0.0,0.0010006427764892578
0.9800198569649425,0.0,0.0
0.9800198569649425,0.0010001659393310547,0.0
0.9800198569649425,0.0,0.0
0.9800198569649425,0.0009989738464355469,0.0005078315734863281
0.9800198569649425,0.0,0.0
0.9800198569649425,0.0010082721710205078,0.0
0.9800198569649425,0.0009989738464355469,0.0
0.17970398974241963,0.0,0.0010004043579101562
0.17970398974241963,0.0,0.0
0.17970398974241963,0.0,0.0010001659393310547
0.17970398974241963,0.0,0.0
0.17970398974241963,0.0009996891021728516,0.0
0.17970398974241963,0.0009999275207519531,0.0
0.17970398974241963,0.0,0.0
0.17970398974241963,0.0009999275207519531,0.0
0.17970398974241963,0.0,0.0010004043579101562
0.17970398974241963,0.0,0.0
0.3630836696043753,0.0,0.0015058517456054688
0.3630836696043753,0.0,0.0
0.3630836696043753,0.0010075569152832031,0.0
0.3630836696043753,0.0,0.0010004043579101562
0.3630836696043753,0.0,0.0
0.3630836696043753,0.0009989738464355469,0.0
0.3630836696043753,0.0,0.0009996891021728516
0.3630836696043753,0.0,0.001003265380859375
0.3630836696043753,0.0,0.0
0.3630836696043753,0.0009975433349609375,0.0
0.5259577952674053,0.0,0.0009996891021728516
0.5259577952674053,0.0,0.0
0.5259577952674053,0.0010001659393310547,0.0
0.5259577952674053,0.0,0.00099945068359375
0.5259577952674053,0.0,0.0010008811950683594
0.5259577952674053,0.0,0.0
0.5259577952674053,0.0,0.0014111995697021484
0.5259577952674053,0.0,0.0
0.5259577952674053,0.0009982585906982422,0.0
0.5259577952674053,0.0,0.0010001659393310547
0.31763926041797685,0.0,0.0
0.31763926041797685,0.0,0.0010006427764892578
0.31763926041797685,0.0,0.0009996891021728516
0.31763926041797685,0.0,0.0
0.31763926041797685,0.0,0.0009989738464355469
0.31763926041797685,0.0,0.0010008811950683594
0.31763926041797685,0.0,0.0
0.31763926041797685,0.0009999275207519531,0.0
0.31763926041797685,0.0,0.0
0.31763926041797685,0.0,0.0015711784362792969
0.7299219364694435,0.0,0.0009429454803466797
0.7299219364694435,0.0,0.0
0.7299219364694435,0.0,0.0010001659393310547
0.7299219364694435,0.0,0.0
0.7299219364694435,0.0009989738464355469,0.0
0.7299219364694435,0.0009999275207519531,0.0
0.7299219364694435,0.0,0.0010006427764892578
0.7299219364694435,0.0,0.0009999275207519531
