Selectivity,Double-Alias
0.22797469762527622,0.0021049976348876953
0.22797469762527622,0.001992940902709961
0.22797469762527622,0.0019211769104003906
0.22797469762527622,0.0019237995147705078
0.22797469762527622,0.0018279552459716797
0.22797469762527622,0.0019888877868652344
0.22797469762527622,0.0018329620361328125
0.22797469762527622,0.0019099712371826172
0.22797469762527622,0.0019922256469726562
0.22797469762527622,0.0018410682678222656
0.9591580844924221,0.0019910335540771484
0.9591580844924221,0.001959085464477539
0.9591580844924221,0.0019712448120117188
0.9591580844924221,0.0019440650939941406
0.9591580844924221,0.0019309520721435547
0.9591580844924221,0.0019769668579101562
0.9591580844924221,0.001911163330078125
0.9591580844924221,0.002195119857788086
0.9591580844924221,0.001917123794555664
0.9591580844924221,0.0018513202667236328
0.41863415215116073,0.0019190311431884766
0.41863415215116073,0.001795053482055664
0.41863415215116073,0.0017850399017333984
0.41863415215116073,0.0018429756164550781
0.41863415215116073,0.00177001953125
0.41863415215116073,0.0017900466918945312
0.41863415215116073,0.0018990039825439453
0.41863415215116073,0.0018832683563232422
0.41863415215116073,0.0018420219421386719
0.41863415215116073,0.0018050670623779297
0.0322047968984297,0.0015840530395507812
0.0322047968984297,0.0017268657684326172
0.0322047968984297,0.001600027084350586
0.0322047968984297,0.0016040802001953125
0.0322047968984297,0.0016891956329345703
0.0322047968984297,0.0016200542449951172
0.0322047968984297,0.0017311573028564453
0.0322047968984297,0.0016489028930664062
0.0322047968984297,0.001667022705078125
0.0322047968984297,0.0016849040985107422
0.2806481709942127,0.0017859935760498047
0.2806481709942127,0.0017669200897216797
0.2806481709942127,0.001935720443725586
0.2806481709942127,0.0017709732055664062
0.2806481709942127,0.0017747879028320312
0.2806481709942127,0.0017857551574707031
0.2806481709942127,0.00186920166015625
0.2806481709942127,0.0017209053039550781
0.2806481709942127,0.0018780231475830078
0.2806481709942127,0.0017981529235839844
0.5864330541986386,0.0018351078033447266
0.5864330541986386,0.0018470287322998047
0.5864330541986386,0.0018417835235595703
0.5864330541986386,0.0018210411071777344
0.5864330541986386,0.00185394287109375
0.5864330541986386,0.0018870830535888672
0.5864330541986386,0.0018329620361328125
0.5864330541986386,0.0018339157104492188
0.5864330541986386,0.001889944076538086
0.5864330541986386,0.0019292831420898438
0.5147714900561507,0.001840829849243164
0.5147714900561507,0.0018808841705322266
0.5147714900561507,0.0018079280853271484
0.5147714900561507,0.001811981201171875
0.5147714900561507,0.0018491744995117188
0.5147714900561507,0.0018420219421386719
0.5147714900561507,0.001825094223022461
0.5147714900561507,0.0018410682678222656
0.5147714900561507,0.0018110275268554688
0.5147714900561507,0.0018019676208496094
0.3654063458881859,0.0017299652099609375
0.3654063458881859,0.0017659664154052734
0.3654063458881859,0.0017399787902832031
0.3654063458881859,0.0019271373748779297
0.3654063458881859,0.0018587112426757812
0.3654063458881859,0.0017809867858886719
0.3654063458881859,0.001692056655883789
0.3654063458881859,0.001852273941040039
0.3654063458881859,0.0017271041870117188
0.3654063458881859,0.0019550323486328125
0.3378709812641846,0.0018680095672607422
0.3378709812641846,0.0018281936645507812
0.3378709812641846,0.0019190311431884766
0.3378709812641846,0.0017731189727783203
0.3378709812641846,0.0017459392547607422
0.3378709812641846,0.0018088817596435547
0.3378709812641846,0.0018188953399658203
0.3378709812641846,0.0019278526306152344
0.3378709812641846,0.0017321109771728516
0.3378709812641846,0.0018873214721679688
0.5895019213625419,0.0019347667694091797
0.5895019213625419,0.0018990039825439453
0.5895019213625419,0.0017910003662109375
0.5895019213625419,0.0017709732055664062
0.5895019213625419,0.0017900466918945312
0.5895019213625419,0.001783132553100586
0.5895019213625419,0.0019307136535644531
0.5895019213625419,0.0017719268798828125
0.5895019213625419,0.0018210411071777344
0.5895019213625419,0.0018930435180664062
0.8069336274517613,0.0018589496612548828
0.8069336274517613,0.0017299652099609375
0.8069336274517613,0.0019381046295166016
0.8069336274517613,0.0024127960205078125
0.8069336274517613,0.002245187759399414
0.8069336274517613,0.0021560192108154297
0.8069336274517613,0.0021131038665771484
0.8069336274517613,0.002203226089477539
0.8069336274517613,0.002341032028198242
0.8069336274517613,0.002273082733154297
0.2712719915883772,0.0018360614776611328
0.2712719915883772,0.002189159393310547
0.2712719915883772,0.002148151397705078
0.2712719915883772,0.00214385986328125
0.2712719915883772,0.0021169185638427734
0.2712719915883772,0.002112150192260742
0.2712719915883772,0.0019330978393554688
0.2712719915883772,0.0017902851104736328
0.2712719915883772,0.0018589496612548828
0.2712719915883772,0.0017940998077392578
0.140836616362652,0.001955747604370117
0.140836616362652,0.0017216205596923828
0.140836616362652,0.0017600059509277344
0.140836616362652,0.001893758773803711
0.140836616362652,0.0018367767333984375
0.140836616362652,0.0020210742950439453
0.140836616362652,0.0019011497497558594
0.140836616362652,0.0018889904022216797
0.140836616362652,0.0018229484558105469
0.140836616362652,0.001851797103881836
0.8787820142855076,0.0019750595092773438
0.8787820142855076,0.001940011978149414
0.8787820142855076,0.00196075439453125
0.8787820142855076,0.001964092254638672
0.8787820142855076,0.0019419193267822266
0.8787820142855076,0.002010822296142578
0.8787820142855076,0.0019109249114990234
0.8787820142855076,0.0018868446350097656
0.8787820142855076,0.0019309520721435547
0.8787820142855076,0.0019178390502929688
0.6448800837950711,0.0019140243530273438
0.6448800837950711,0.0019521713256835938
0.6448800837950711,0.0018439292907714844
0.6448800837950711,0.0019369125366210938
0.6448800837950711,0.0019519329071044922
0.6448800837950711,0.001974821090698242
0.6448800837950711,0.0019216537475585938
0.6448800837950711,0.0019309520721435547
0.6448800837950711,0.002012014389038086
0.6448800837950711,0.0018908977508544922
0.8607551047491949,0.0018658638000488281
0.8607551047491949,0.001886129379272461
0.8607551047491949,0.0018341541290283203
0.8607551047491949,0.001867055892944336
0.8607551047491949,0.0018889904022216797
0.8607551047491949,0.00185394287109375
0.8607551047491949,0.002031087875366211
0.8607551047491949,0.0020530223846435547
0.8607551047491949,0.0018613338470458984
0.8607551047491949,0.0018360614776611328
0.41651812193681825,0.0018897056579589844
0.41651812193681825,0.0017631053924560547
0.41651812193681825,0.0017251968383789062
0.41651812193681825,0.0018520355224609375
0.41651812193681825,0.0018949508666992188
0.41651812193681825,0.001725912094116211
0.41651812193681825,0.0018532276153564453
0.41651812193681825,0.0017139911651611328
0.41651812193681825,0.0018100738525390625
0.41651812193681825,0.0018608570098876953
0.249681473311418,0.0017218589782714844
0.249681473311418,0.0019221305847167969
0.249681473311418,0.0019228458404541016
0.249681473311418,0.001911163330078125
0.249681473311418,0.0018291473388671875
0.249681473311418,0.0018401145935058594
0.249681473311418,0.0018310546875
0.249681473311418,0.001870870590209961
0.249681473311418,0.0019419193267822266
0.249681473311418,0.0018210411071777344
0.5241510996599892,0.0019330978393554688
0.5241510996599892,0.001870870590209961
0.5241510996599892,0.0017518997192382812
0.5241510996599892,0.0018851757049560547
0.5241510996599892,0.0019328594207763672
0.5241510996599892,0.002290964126586914
0.5241510996599892,0.0020599365234375
0.5241510996599892,0.0018951892852783203
0.5241510996599892,0.0020122528076171875
0.5241510996599892,0.0020117759704589844
0.2441934899066177,0.0022478103637695312
0.2441934899066177,0.0021011829376220703
0.2441934899066177,0.0018639564514160156
0.2441934899066177,0.002070903778076172
0.2441934899066177,0.0022499561309814453
0.2441934899066177,0.002084016799926758
0.2441934899066177,0.0019130706787109375
0.2441934899066177,0.0020112991333007812
0.2441934899066177,0.001950979232788086
0.2441934899066177,0.0021877288818359375
0.022366043813345726,0.0019168853759765625
0.022366043813345726,0.0017650127410888672
0.022366043813345726,0.001741170883178711
0.022366043813345726,0.001837015151977539
0.022366043813345726,0.0017769336700439453
0.022366043813345726,0.0017681121826171875
0.022366043813345726,0.0019638538360595703
0.022366043813345726,0.0019881725311279297
0.022366043813345726,0.0018482208251953125
0.022366043813345726,0.001806020736694336
0.3218993657692618,0.0021800994873046875
0.3218993657692618,0.0022568702697753906
0.3218993657692618,0.0021240711212158203
0.3218993657692618,0.002190113067626953
0.3218993657692618,0.0019989013671875
0.3218993657692618,0.001889944076538086
0.3218993657692618,0.0019221305847167969
0.3218993657692618,0.002318143844604492
0.3218993657692618,0.002301931381225586
0.3218993657692618,0.002397775650024414
0.1703001336598513,0.0022859573364257812
0.1703001336598513,0.0019347667694091797
0.1703001336598513,0.0021047592163085938
0.1703001336598513,0.001936197280883789
0.1703001336598513,0.002035379409790039
0.1703001336598513,0.0019109249114990234
0.1703001336598513,0.0019910335540771484
0.1703001336598513,0.0020139217376708984
0.1703001336598513,0.0020041465759277344
0.1703001336598513,0.0020101070404052734
0.5271724655301747,0.0021147727966308594
0.5271724655301747,0.002185821533203125
0.5271724655301747,0.002140045166015625
0.5271724655301747,0.002140045166015625
0.5271724655301747,0.002086162567138672
0.5271724655301747,0.0020279884338378906
0.5271724655301747,0.001997232437133789
0.5271724655301747,0.001993894577026367
0.5271724655301747,0.001964092254638672
0.5271724655301747,0.0019681453704833984
0.29921528622566007,0.001981019973754883
0.29921528622566007,0.0019788742065429688
0.29921528622566007,0.001889944076538086
0.29921528622566007,0.0019519329071044922
0.29921528622566007,0.001964092254638672
0.29921528622566007,0.0017428398132324219
0.29921528622566007,0.0018639564514160156
0.29921528622566007,0.001956939697265625
0.29921528622566007,0.0019729137420654297
0.29921528622566007,0.002162933349609375
0.5265814211352221,0.0020589828491210938
0.5265814211352221,0.0020859241485595703
0.5265814211352221,0.002191781997680664
0.5265814211352221,0.002156972885131836
0.5265814211352221,0.0022950172424316406
0.5265814211352221,0.002235889434814453
0.5265814211352221,0.0023229122161865234
0.5265814211352221,0.002218008041381836
0.5265814211352221,0.001940011978149414
0.5265814211352221,0.0018928050994873047
0.6788604516059465,0.0019948482513427734
0.6788604516059465,0.0020112991333007812
0.6788604516059465,0.001950979232788086
0.6788604516059465,0.0019958019256591797
0.6788604516059465,0.001987934112548828
0.6788604516059465,0.0019199848175048828
0.6788604516059465,0.0020270347595214844
0.6788604516059465,0.0019450187683105469
0.6788604516059465,0.001986980438232422
0.6788604516059465,0.0019659996032714844
0.3868144883424939,0.0019061565399169922
0.3868144883424939,0.0019359588623046875
0.3868144883424939,0.001967906951904297
0.3868144883424939,0.0019419193267822266
0.3868144883424939,0.0018351078033447266
0.3868144883424939,0.0018622875213623047
0.3868144883424939,0.0018932819366455078
0.3868144883424939,0.001898050308227539
0.3868144883424939,0.0018808841705322266
0.3868144883424939,0.0019876956939697266
0.1684615065018109,0.001895904541015625
0.1684615065018109,0.0018401145935058594
0.1684615065018109,0.0018591880798339844
0.1684615065018109,0.001811981201171875
0.1684615065018109,0.0018308162689208984
0.1684615065018109,0.0018482208251953125
0.1684615065018109,0.0018601417541503906
0.1684615065018109,0.0016689300537109375
0.1684615065018109,0.001789093017578125
0.1684615065018109,0.0018050670623779297
0.40224529336911274,0.002076864242553711
0.40224529336911274,0.002187967300415039
0.40224529336911274,0.0020449161529541016
0.40224529336911274,0.002187967300415039
0.40224529336911274,0.001965045928955078
0.40224529336911274,0.002312183380126953
0.40224529336911274,0.001989126205444336
0.40224529336911274,0.002050161361694336
0.40224529336911274,0.0022690296173095703
0.40224529336911274,0.0025839805603027344
0.5033486326176023,0.002499103546142578
0.5033486326176023,0.0022759437561035156
0.5033486326176023,0.0021910667419433594
0.5033486326176023,0.002153158187866211
0.5033486326176023,0.002386331558227539
0.5033486326176023,0.0024261474609375
0.5033486326176023,0.0020401477813720703
0.5033486326176023,0.0019099712371826172
0.5033486326176023,0.002050161361694336
0.5033486326176023,0.0022783279418945312
0.22780888148495448,0.001977205276489258
0.22780888148495448,0.002028226852416992
0.22780888148495448,0.0019829273223876953
0.22780888148495448,0.0019919872283935547
0.22780888148495448,0.002115011215209961
0.22780888148495448,0.0021088123321533203
0.22780888148495448,0.001992940902709961
0.22780888148495448,0.001967906951904297
0.22780888148495448,0.002213716506958008
0.22780888148495448,0.0021300315856933594
0.9964087386896975,0.0022721290588378906
0.9964087386896975,0.0024261474609375
0.9964087386896975,0.002254009246826172
0.9964087386896975,0.0021910667419433594
0.9964087386896975,0.0018820762634277344
0.9964087386896975,0.002154111862182617
0.9964087386896975,0.002176046371459961
0.9964087386896975,0.0021791458129882812
0.9964087386896975,0.002162933349609375
0.9964087386896975,0.0020182132720947266
0.1156360423880991,0.0018961429595947266
0.1156360423880991,0.0018351078033447266
0.1156360423880991,0.0018839836120605469
0.1156360423880991,0.0018062591552734375
0.1156360423880991,0.0018491744995117188
0.1156360423880991,0.0019199848175048828
0.1156360423880991,0.0019328594207763672
0.1156360423880991,0.002174854278564453
0.1156360423880991,0.0026559829711914062
0.1156360423880991,0.0023717880249023438
0.030072195044392624,0.0017547607421875
0.030072195044392624,0.001825094223022461
0.030072195044392624,0.0020339488983154297
0.030072195044392624,0.0020301342010498047
0.030072195044392624,0.002106904983520508
0.030072195044392624,0.0019707679748535156
0.030072195044392624,0.0018601417541503906
0.030072195044392624,0.0018129348754882812
0.030072195044392624,0.0019230842590332031
0.030072195044392624,0.0019960403442382812
0.5905363754715203,0.002788066864013672
0.5905363754715203,0.002370119094848633
0.5905363754715203,0.002206087112426758
0.5905363754715203,0.0020940303802490234
0.5905363754715203,0.0020296573638916016
0.5905363754715203,0.0021047592163085938
0.5905363754715203,0.00197601318359375
0.5905363754715203,0.0020852088928222656
0.5905363754715203,0.0018489360809326172
0.5905363754715203,0.001894235610961914
0.2900654355316644,0.001781463623046875
0.2900654355316644,0.0019388198852539062
0.2900654355316644,0.002022981643676758
0.2900654355316644,0.002077341079711914
0.2900654355316644,0.001935720443725586
0.2900654355316644,0.0018949508666992188
0.2900654355316644,0.002003192901611328
0.2900654355316644,0.0019638538360595703
0.2900654355316644,0.0021209716796875
0.2900654355316644,0.002145051956176758
0.9576630128348791,0.002591848373413086
0.9576630128348791,0.0026900768280029297
0.9576630128348791,0.002237081527709961
0.9576630128348791,0.002112865447998047
0.9576630128348791,0.00215911865234375
0.9576630128348791,0.0021448135375976562
0.9576630128348791,0.002151966094970703
0.9576630128348791,0.0022439956665039062
0.9576630128348791,0.002270936965942383
0.9576630128348791,0.002607107162475586
0.8237262473744216,0.0024127960205078125
0.8237262473744216,0.00209808349609375
0.8237262473744216,0.00215911865234375
0.8237262473744216,0.001958131790161133
0.8237262473744216,0.0020780563354492188
0.8237262473744216,0.002048969268798828
0.8237262473744216,0.0019059181213378906
0.8237262473744216,0.0020248889923095703
0.8237262473744216,0.0020041465759277344
0.8237262473744216,0.0018627643585205078
0.6802210549161672,0.0018639564514160156
0.6802210549161672,0.0018508434295654297
0.6802210549161672,0.0018849372863769531
0.6802210549161672,0.001870870590209961
0.6802210549161672,0.001878976821899414
0.6802210549161672,0.0020170211791992188
0.6802210549161672,0.002012968063354492
0.6802210549161672,0.0018949508666992188
0.6802210549161672,0.002003908157348633
0.6802210549161672,0.0019779205322265625
0.34508321112114393,0.0018639564514160156
0.34508321112114393,0.0019459724426269531
0.34508321112114393,0.0017859935760498047
0.34508321112114393,0.0017850399017333984
0.34508321112114393,0.0017788410186767578
0.34508321112114393,0.0018582344055175781
0.34508321112114393,0.0019648075103759766
0.34508321112114393,0.0019538402557373047
0.34508321112114393,0.0019462108612060547
0.34508321112114393,0.0018200874328613281
0.6855869824112263,0.0019450187683105469
0.6855869824112263,0.0018799304962158203
0.6855869824112263,0.0018329620361328125
0.6855869824112263,0.0018668174743652344
0.6855869824112263,0.0018312931060791016
0.6855869824112263,0.0018310546875
0.6855869824112263,0.0018618106842041016
0.6855869824112263,0.0018901824951171875
0.6855869824112263,0.0018520355224609375
0.6855869824112263,0.0019237995147705078
0.395041878123475,0.0017559528350830078
0.395041878123475,0.001965761184692383
0.395041878123475,0.0019328594207763672
0.395041878123475,0.0017518997192382812
0.395041878123475,0.0018780231475830078
0.395041878123475,0.0019109249114990234
0.395041878123475,0.0017819404602050781
0.395041878123475,0.001920938491821289
0.395041878123475,0.0017490386962890625
0.395041878123475,0.0017011165618896484
0.2743065174623994,0.0017371177673339844
0.2743065174623994,0.001767873764038086
0.2743065174623994,0.001790761947631836
0.2743065174623994,0.0019049644470214844
0.2743065174623994,0.0018379688262939453
0.2743065174623994,0.0018460750579833984
0.2743065174623994,0.0018470287322998047
0.2743065174623994,0.0017919540405273438
0.2743065174623994,0.0019757747650146484
0.2743065174623994,0.001779317855834961
0.3941539442466302,0.0019102096557617188
0.3941539442466302,0.0017840862274169922
0.3941539442466302,0.0017888545989990234
0.3941539442466302,0.002223968505859375
0.3941539442466302,0.0021648406982421875
0.3941539442466302,0.0021178722381591797
0.3941539442466302,0.0022149085998535156
0.3941539442466302,0.0022373199462890625
0.3941539442466302,0.0021982192993164062
0.3941539442466302,0.0020461082458496094
0.7641167802296303,0.002156972885131836
0.7641167802296303,0.002229928970336914
0.7641167802296303,0.0024788379669189453
0.7641167802296303,0.002452850341796875
0.7641167802296303,0.0021278858184814453
0.7641167802296303,0.0022459030151367188
0.7641167802296303,0.0023250579833984375
0.7641167802296303,0.0021309852600097656
0.7641167802296303,0.0023040771484375
0.7641167802296303,0.002382040023803711
0.9721893202915934,0.0026140213012695312
0.9721893202915934,0.002382040023803711
0.9721893202915934,0.002240896224975586
0.9721893202915934,0.002131938934326172
0.9721893202915934,0.002108335494995117
0.9721893202915934,0.0022301673889160156
0.9721893202915934,0.0022530555725097656
0.9721893202915934,0.0022509098052978516
0.9721893202915934,0.00232696533203125
0.9721893202915934,0.0022568702697753906
0.7441677694856981,0.002193927764892578
0.7441677694856981,0.0020110607147216797
0.7441677694856981,0.0021729469299316406
0.7441677694856981,0.0019989013671875
0.7441677694856981,0.002135038375854492
