Selectivity,Alias,Double-Alias
0.3791534072284417,0.0029997825622558594,0.0019998550415039062
0.3791534072284417,0.0015058517456054688,0.002005338668823242
0.3791534072284417,0.002000093460083008,0.002000093460083008
0.3791534072284417,0.0020020008087158203,0.0025162696838378906
0.3791534072284417,0.0019941329956054688,0.0020003318786621094
0.3791534072284417,0.0020008087158203125,0.0019991397857666016
0.3791534072284417,0.0025124549865722656,0.0019981861114501953
0.3791534072284417,0.002000570297241211,0.0020003318786621094
0.3791534072284417,0.0019996166229248047,0.002511262893676758
0.3791534072284417,0.0019998550415039062,0.0019998550415039062
0.04638022197543423,0.0009999275207519531,0.0009999275207519531
0.04638022197543423,0.0025107860565185547,0.0025053024291992188
0.04638022197543423,0.001005411148071289,0.0019998550415039062
0.04638022197543423,0.002000093460083008,0.0015048980712890625
0.04638022197543423,0.002005338668823242,0.0009999275207519531
0.04638022197543423,0.002000093460083008,0.0020008087158203125
0.04638022197543423,0.0009984970092773438,0.0025060176849365234
0.04638022197543423,0.0010058879852294922,0.0019996166229248047
0.04638022197543423,0.0019996166229248047,0.0010001659393310547
0.04638022197543423,0.0019998550415039062,0.0015063285827636719
0.8369144684856492,0.003008604049682617,0.001996755599975586
0.8369144684856492,0.0019998550415039062,0.002000093460083008
0.8369144684856492,0.0025167465209960938,0.0019941329956054688
0.8369144684856492,0.002000570297241211,0.002000093460083008
0.8369144684856492,0.0025174617767333984,0.0020074844360351562
0.8369144684856492,0.0030052661895751953,0.001992464065551758
0.8369144684856492,0.002000093460083008,0.0015058517456054688
0.8369144684856492,0.002005338668823242,0.0029993057250976562
0.8369144684856492,0.002000570297241211,0.0010001659393310547
0.8369144684856492,0.003509998321533203,0.0009989738464355469
0.1803872405632585,0.0019998550415039062,0.0020041465759277344
0.1803872405632585,0.002600431442260742,0.0015316009521484375
0.1803872405632585,0.001998424530029297,0.0010001659393310547
0.1803872405632585,0.0020012855529785156,0.001997232437133789
0.1803872405632585,0.002521038055419922,0.001997232437133789
0.1803872405632585,0.003000497817993164,0.001996278762817383
0.1803872405632585,0.001508951187133789,0.002008676528930664
0.1803872405632585,0.0025167465209960938,0.0019974708557128906
0.1803872405632585,0.0020055770874023438,0.0015761852264404297
0.1803872405632585,0.0029413700103759766,0.0029985904693603516
0.9604939737807355,0.002999544143676758,0.001506805419921875
0.9604939737807355,0.0030052661895751953,0.002000093460083008
0.9604939737807355,0.0019996166229248047,0.002505779266357422
0.9604939737807355,0.002005338668823242,0.0019996166229248047
0.9604939737807355,0.0020003318786621094,0.002000093460083008
0.9604939737807355,0.002505779266357422,0.0020074844360351562
0.9604939737807355,0.0019974708557128906,0.0019998550415039062
0.9604939737807355,0.002000093460083008,0.0015037059783935547
0.9604939737807355,0.0020051002502441406,0.0019998550415039062
0.9604939737807355,0.0019998550415039062,0.002002716064453125
0.8942029731532066,0.002503633499145508,0.002005338668823242
0.8942029731532066,0.002000093460083008,0.0019998550415039062
0.8942029731532066,0.0019998550415039062,0.0015037059783935547
0.8942029731532066,0.002005338668823242,0.0030024051666259766
0.8942029731532066,0.001997709274291992,0.0019998550415039062
0.8942029731532066,0.002512216567993164,0.0019991397857666016
0.8942029731532066,0.002000093460083008,0.0019998550415039062
