Selectivity,Alias,Double-Alias
0.7061735711142626,0.0010004043579101562,0.0
0.7061735711142626,0.00099945068359375,0.0
0.7061735711142626,0.0,0.0015037059783935547
0.7061735711142626,0.0,0.0
0.7061735711142626,0.0010056495666503906,0.0
0.7061735711142626,0.0,0.0010042190551757812
0.7061735711142626,0.0,0.0009949207305908203
0.7061735711142626,0.0,0.0
0.7061735711142626,0.0010001659393310547,0.0
0.7061735711142626,0.0010001659393310547,0.0
0.6202499783306713,0.0009999275207519531,0.0
0.6202499783306713,0.0010042190551757812,0.0
0.6202499783306713,0.0009953975677490234,0.0
0.6202499783306713,0.0010004043579101562,0.0
0.6202499783306713,0.0010018348693847656,0.0
0.6202499783306713,0.0005059242248535156,0.0
0.6202499783306713,0.0010080337524414062,0.0
0.6202499783306713,0.0,0.0010073184967041016
0.6202499783306713,0.0,0.0009903907775878906
0.6202499783306713,0.0,0.00099945068359375
0.6502278884114193,0.0,0.0009999275207519531
0.6502278884114193,0.0,0.0009996891021728516
0.6502278884114193,0.0,0.0
0.6502278884114193,0.0010020732879638672,0.0
0.6502278884114193,0.0009989738464355469,0.0
0.6502278884114193,0.0,0.0015048980712890625
0.6502278884114193,0.0,0.0
0.6502278884114193,0.0010089874267578125,0.0
0.6502278884114193,0.000997304916381836,0.0
0.6502278884114193,0.0,0.0010006427764892578
0.14827205112451158,0.0,0.0009999275207519531
0.14827205112451158,0.0,0.0009996891021728516
0.14827205112451158,0.0,0.0
0.14827205112451158,0.00099945068359375,0.0
0.14827205112451158,0.0010008811950683594,0.0
0.14827205112451158,0.0,0.0009992122650146484
0.14827205112451158,0.0,0.0010018348693847656
0.14827205112451158,0.0,0.0
0.14827205112451158,0.00099945068359375,0.0
0.14827205112451158,0.0,0.0010533332824707031
0.31517612955410723,0.0,0.0010001659393310547
0.31517612955410723,0.0,0.0010061264038085938
0.31517612955410723,0.0,0.0009999275207519531
0.31517612955410723,0.0,0.0
0.31517612955410723,0.0009996891021728516,0.0
0.31517612955410723,0.0010030269622802734,0.0
0.31517612955410723,0.0009970664978027344,0.0
0.31517612955410723,0.0,0.0009996891021728516
0.31517612955410723,0.0,0.0010001659393310547
0.31517612955410723,0.0,0.0009999275207519531
0.08191203548645776,0.0005049705505371094,0.0
0.08191203548645776,0.0,0.0
0.08191203548645776,0.0,0.0010051727294921875
0.08191203548645776,0.0,0.0010001659393310547
0.08191203548645776,0.0,0.0
0.08191203548645776,0.0009999275207519531,0.0
0.08191203548645776,0.0009996891021728516,0.0
0.08191203548645776,0.0010008811950683594,0.0
0.08191203548645776,0.0,0.0
0.08191203548645776,0.0,0.0009989738464355469
0.9987957749782057,0.0,0.0
0.9987957749782057,0.0015039443969726562,0.0
0.9987957749782057,0.0010154247283935547,0.0
0.9987957749782057,0.0,0.0009903907775878906
0.9987957749782057,0.001004934310913086,0.0
0.9987957749782057,0.0,0.0009996891021728516
0.9987957749782057,0.0,0.0009999275207519531
0.9987957749782057,0.0,0.0009992122650146484
