Selectivity,Tree_Traverse,Alias,Double-Alias
0.42342761205413704,0.028999805450439453,0.0030019283294677734,0.0009989738464355469
0.42342761205413704,0.029999256134033203,0.002000093460083008,0.0010004043579101562
0.42342761205413704,0.0290071964263916,0.0019996166229248047,0.0022916793823242188
0.42342761205413704,0.028995037078857422,0.0019996166229248047,0.0009999275207519531
0.42342761205413704,0.029000520706176758,0.001999378204345703,0.0010001659393310547
0.42342761205413704,0.0290069580078125,0.0019981861114501953,0.001999378204345703
0.42342761205413704,0.02851414680480957,0.0019998550415039062,0.0019998550415039062
0.42342761205413704,0.029001951217651367,0.001998424530029297,0.0009996891021728516
0.42342761205413704,0.029004812240600586,0.002000093460083008,0.0020012855529785156
0.42342761205413704,0.02850961685180664,0.003002166748046875,0.001001119613647461
0.42549838813678864,0.02899646759033203,0.0020034313201904297,0.001996278762817383
0.42549838813678864,0.02900862693786621,0.0019960403442382812,0.0010068416595458984
0.42549838813678864,0.02950572967529297,0.0019998550415039062,0.0010004043579101562
0.42549838813678864,0.029999494552612305,0.0020003318786621094,0.0009999275207519531
0.42549838813678864,0.02900552749633789,0.0029993057250976562,0.0009999275207519531
0.42549838813678864,0.028510093688964844,0.0019998550415039062,0.002000093460083008
0.42549838813678864,0.029000282287597656,0.0019996166229248047,0.0010001659393310547
0.42549838813678864,0.029000043869018555,0.0020046234130859375,0.002000093460083008
0.42549838813678864,0.028511762619018555,0.0020041465759277344,0.0009968280792236328
0.42549838813678864,0.02899932861328125,0.0019998550415039062,0.0019998550415039062
0.8979192212657597,0.031000137329101562,0.0020058155059814453,0.001998424530029297
0.8979192212657597,0.031510114669799805,0.002000093460083008,0.0010001659393310547
0.8979192212657597,0.03099989891052246,0.002000093460083008,0.0019998550415039062
0.8979192212657597,0.03100442886352539,0.003000020980834961,0.0009996891021728516
0.8979192212657597,0.031511783599853516,0.002003908157348633,0.0019960403442382812
0.8979192212657597,0.031000137329101562,0.002000093460083008,0.0019998550415039062
0.8979192212657597,0.03100442886352539,0.002000093460083008,0.002000093460083008
0.8979192212657597,0.030510663986206055,0.0019989013671875,0.001999378204345703
0.8979192212657597,0.03099989891052246,0.002001523971557617,0.0019998550415039062
0.8979192212657597,0.031003713607788086,0.00251007080078125,0.0019996166229248047
0.5757281245401341,0.030001401901245117,0.0019986629486083984,0.0019998550415039062
0.5757281245401341,0.029999971389770508,0.0020003318786621094,0.0019998550415039062
0.5757281245401341,0.03016495704650879,0.0019986629486083984,0.0019996166229248047
0.5757281245401341,0.03199911117553711,0.002001047134399414,0.0010023117065429688
0.5757281245401341,0.03099822998046875,0.0019986629486083984,0.0009999275207519531
0.5757281245401341,0.030516624450683594,0.0019998550415039062,0.002000093460083008
0.5757281245401341,0.029999732971191406,0.002000093460083008,0.0009999275207519531
0.5757281245401341,0.029999971389770508,0.0030002593994140625,0.0009996891021728516
0.5757281245401341,0.03051471710205078,0.0019996166229248047,0.0010027885437011719
0.5757281245401341,0.031006813049316406,0.0019958019256591797,0.0009949207305908203
0.9033553059709281,0.031999826431274414,0.002000093460083008,0.0009999275207519531
0.9033553059709281,0.03151440620422363,0.0019998550415039062,0.002000093460083008
0.9033553059709281,0.03099989891052246,0.002001047134399414,0.0009989738464355469
0.9033553059709281,0.031000137329101562,0.002000093460083008,0.0020008087158203125
0.9033553059709281,0.031033039093017578,0.001999378204345703,0.0009999275207519531
0.9033553059709281,0.03099989891052246,0.002000093460083008,0.0009999275207519531
0.9033553059709281,0.03200030326843262,0.0019998550415039062,0.0010004043579101562
0.9033553059709281,0.03151702880859375,0.0019998550415039062,0.0020008087158203125
0.9033553059709281,0.030998945236206055,0.0020003318786621094,0.0009999275207519531
0.9033553059709281,0.03100109100341797,0.0020067691802978516,0.002000570297241211
0.5877896521453271,0.030515193939208984,0.0019986629486083984,0.0009996891021728516
0.5877896521453271,0.029001235961914062,0.001998424530029297,0.002001047134399414
0.5877896521453271,0.030003786087036133,0.0019998550415039062,0.0020012855529785156
0.5877896521453271,0.029511451721191406,0.0019979476928710938,0.0019998550415039062
0.5877896521453271,0.029000043869018555,0.0019998550415039062,0.0019998550415039062
0.5877896521453271,0.02900528907775879,0.0030066967010498047,0.0010001659393310547
0.5877896521453271,0.029511690139770508,0.0030002593994140625,0.0009999275207519531
0.5877896521453271,0.030000686645507812,0.0019996166229248047,0.0010018348693847656
0.5877896521453271,0.030002355575561523,0.0020003318786621094,0.0019998550415039062
0.5877896521453271,0.029509544372558594,0.002999544143676758,0.0009999275207519531
0.469303295214738,0.03000354766845703,0.002007722854614258,0.0009920597076416016
0.469303295214738,0.030005455017089844,0.0019979476928710938,0.002001047134399414
0.469303295214738,0.029387712478637695,0.001998424530029297,0.0019998550415039062
0.469303295214738,0.029004335403442383,0.0019960403442382812,0.0009999275207519531
0.469303295214738,0.03100872039794922,0.0019979476928710938,0.0009984970092773438
0.469303295214738,0.029512643814086914,0.0019989013671875,0.0019998550415039062
0.469303295214738,0.028998613357543945,0.0020036697387695312,0.001996755599975586
0.469303295214738,0.0279996395111084,0.002012968063354492,0.0019958019256591797
0.469303295214738,0.028523683547973633,0.0019958019256591797,0.0010001659393310547
0.469303295214738,0.028999805450439453,0.0019998550415039062,0.0020012855529785156
0.016570775394149972,0.018999099731445312,0.0009999275207519531,0.0019998550415039062
0.016570775394149972,0.0180056095123291,0.0019989013671875,0.0010051727294921875
0.016570775394149972,0.018503665924072266,0.0019998550415039062,0.0010001659393310547
0.016570775394149972,0.017999887466430664,0.002000093460083008,0.0009999275207519531
0.016570775394149972,0.017999887466430664,0.002003908157348633,0.000997304916381836
0.016570775394149972,0.018999338150024414,0.0019998550415039062,0.0009999275207519531
0.016570775394149972,0.019008874893188477,0.0010044574737548828,0.002000570297241211
0.016570775394149972,0.018000125885009766,0.0019998550415039062,0.0009999275207519531
0.016570775394149972,0.018000125885009766,0.0019998550415039062,0.0009999275207519531
0.016570775394149972,0.01900005340576172,0.0020034313201904297,0.0009975433349609375
0.904781172408467,0.03100752830505371,0.0025110244750976562,0.0019991397857666016
0.904781172408467,0.030002593994140625,0.0019989013671875,0.0019986629486083984
0.904781172408467,0.031000137329101562,0.0019998550415039062,0.0020008087158203125
0.904781172408467,0.030241966247558594,0.0019996166229248047,0.0019998550415039062
0.904781172408467,0.03099966049194336,0.002009868621826172,0.0009918212890625
0.904781172408467,0.03099846839904785,0.002000093460083008,0.002000093460083008
0.904781172408467,0.030519485473632812,0.0019998550415039062,0.002000093460083008
0.904781172408467,0.029999732971191406,0.002000093460083008,0.0009999275207519531
0.904781172408467,0.03099989891052246,0.0020003318786621094,0.0019991397857666016
0.904781172408467,0.030521392822265625,0.0019996166229248047,0.002003192901611328
0.5261993389515318,0.02899789810180664,0.0019991397857666016,0.0019998550415039062
0.5261993389515318,0.029000043869018555,0.003000020980834961,0.0010006427764892578
0.5261993389515318,0.029515504837036133,0.0019998550415039062,0.0019998550415039062
0.5261993389515318,0.03000020980834961,0.0019998550415039062,0.0010013580322265625
0.5261993389515318,0.029998779296875,0.0019998550415039062,0.002000093460083008
0.5261993389515318,0.029519081115722656,0.002003908157348633,0.0019960403442382812
0.5261993389515318,0.03000807762145996,0.0019919872283935547,0.0009999275207519531
0.5261993389515318,0.031000137329101562,0.002001047134399414,0.0009989738464355469
0.5261993389515318,0.029516220092773438,0.0019998550415039062,0.0019998550415039062
0.5261993389515318,0.03000020980834961,0.002009868621826172,0.001990079879760742
0.9622332463275693,0.032000064849853516,0.0020024776458740234,0.000997781753540039
0.9622332463275693,0.03152012825012207,0.0019986629486083984,0.002000570297241211
0.9622332463275693,0.030999183654785156,0.002000093460083008,0.0010001659393310547
0.9622332463275693,0.031000137329101562,0.0019998550415039062,0.002004861831665039
0.9622332463275693,0.031511545181274414,0.001999378204345703,0.0010006427764892578
0.9622332463275693,0.032000064849853516,0.0019998550415039062,0.002007722854614258
0.9622332463275693,0.030999183654785156,0.0019974708557128906,0.002000093460083008
0.9622332463275693,0.03151512145996094,0.002000093460083008,0.001001119613647461
0.9622332463275693,0.03199887275695801,0.0019998550415039062,0.0009999275207519531
0.9622332463275693,0.03200507164001465,0.0019996166229248047,0.0010039806365966797
0.8529854885711795,0.03151202201843262,0.001995563507080078,0.002001523971557617
0.8529854885711795,0.03099846839904785,0.0019998550415039062,0.002000570297241211
0.8529854885711795,0.030004262924194336,0.002505064010620117,0.001005411148071289
0.8529854885711795,0.030999422073364258,0.002000093460083008,0.0019998550415039062
0.8529854885711795,0.030009746551513672,0.0019910335540771484,0.001001596450805664
0.8529854885711795,0.03050851821899414,0.0020089149475097656,0.0019965171813964844
0.8529854885711795,0.03099966049194336,0.0019998550415039062,0.0020003318786621094
0.8529854885711795,0.029999732971191406,0.002000093460083008,0.002003908157348633
0.8529854885711795,0.030510425567626953,0.0019996166229248047,0.0020003318786621094
0.8529854885711795,0.029999971389770508,0.002000093460083008,0.002000093460083008
0.31614335639948243,0.0279998779296875,0.002000093460083008,0.0009999275207519531
0.31614335639948243,0.027510404586791992,0.0020051002502441406,0.002000093460083008
0.31614335639948243,0.026999950408935547,0.002001047134399414,0.0019991397857666016
0.31614335639948243,0.0279998779296875,0.0019998550415039062,0.0010001659393310547
0.31614335639948243,0.02800464630126953,0.002000093460083008,0.0019998550415039062
0.31614335639948243,0.02751779556274414,0.0019931793212890625,0.0019996166229248047
0.31614335639948243,0.029000043869018555,0.0019998550415039062,0.002000093460083008
0.31614335639948243,0.02800440788269043,0.0020012855529785156,0.00099945068359375
0.31614335639948243,0.02851128578186035,0.002000093460083008,0.0019998550415039062
0.31614335639948243,0.0280001163482666,0.0019998550415039062,0.0009999275207519531
0.7988895316929533,0.03200483322143555,0.002000093460083008,0.0009996891021728516
0.7988895316929533,0.03251075744628906,0.002001523971557617,0.0009996891021728516
0.7988895316929533,0.03200078010559082,0.0029997825622558594,0.0009999275207519531
0.7988895316929533,0.032006025314331055,0.0020003318786621094,0.0019991397857666016
0.7988895316929533,0.031514644622802734,0.0020020008087158203,0.001998424530029297
0.7988895316929533,0.031000852584838867,0.0029997825622558594,0.0009999275207519531
0.7988895316929533,0.03152060508728027,0.003000020980834961,0.0010006427764892578
0.7988895316929533,0.03199911117553711,0.002000570297241211,0.0009999275207519531
0.7988895316929533,0.03199934959411621,0.0020034313201904297,0.001996278762817383
0.7988895316929533,0.0315248966217041,0.0020003318786621094,0.001999378204345703
0.32981904435478426,0.029000282287597656,0.002000570297241211,0.0009999275207519531
0.32981904435478426,0.02899956703186035,0.0020003318786621094,0.0009999275207519531
0.32981904435478426,0.028558969497680664,0.002000570297241211,0.0019991397857666016
0.32981904435478426,0.028000593185424805,0.002000093460083008,0.0010001659393310547
0.32981904435478426,0.02899932861328125,0.0020012855529785156,0.0010001659393310547
0.32981904435478426,0.029518842697143555,0.0020003318786621094,0.0009999275207519531
0.32981904435478426,0.03099966049194336,0.002000570297241211,0.001999378204345703
0.32981904435478426,0.028000354766845703,0.002000093460083008,0.0010001659393310547
0.32981904435478426,0.02900552749633789,0.0025167465209960938,0.0009992122650146484
0.32981904435478426,0.0279996395111084,0.003000974655151367,0.00099945068359375
0.4734368750045823,0.029999732971191406,0.002001047134399414,0.0019996166229248047
0.4734368750045823,0.0290067195892334,0.002515077590942383,0.0019989013671875
0.4734368750045823,0.030000686645507812,0.0020003318786621094,0.0009999275207519531
0.4734368750045823,0.0299990177154541,0.002000093460083008,0.0019996166229248047
0.4734368750045823,0.029006242752075195,0.0025153160095214844,0.001999378204345703
0.4734368750045823,0.028999805450439453,0.0020003318786621094,0.0019996166229248047
0.4734368750045823,0.029999971389770508,0.002000570297241211,0.001999378204345703
0.4734368750045823,0.029512643814086914,0.0020084381103515625,0.0010001659393310547
0.4734368750045823,0.0299985408782959,0.0020189285278320312,0.001983642578125
0.4734368750045823,0.028997421264648438,0.002003192901611328,0.0019965171813964844
0.7730480945729454,0.03152203559875488,0.002000570297241211,0.0019989013671875
0.7730480945729454,0.03199887275695801,0.002001047134399414,0.0009996891021728516
0.7730480945729454,0.030998945236206055,0.002000093460083008,0.002000093460083008
0.7730480945729454,0.03151822090148926,0.0019989013671875,0.0019991397857666016
0.7730480945729454,0.031000137329101562,0.0019998550415039062,0.0010004043579101562
0.7730480945729454,0.03099989891052246,0.0019998550415039062,0.002000093460083008
0.7730480945729454,0.031077146530151367,0.002000093460083008,0.0009999275207519531
0.7730480945729454,0.03099989891052246,0.003000020980834961,0.0010037422180175781
0.7730480945729454,0.031003236770629883,0.0019931793212890625,0.0010001659393310547
0.7730480945729454,0.03151583671569824,0.0019998550415039062,0.002000093460083008
0.8041498077071141,0.03000020980834961,0.001999378204345703,0.0020003318786621094
0.8041498077071141,0.029999971389770508,0.002000093460083008,0.0020041465759277344
0.8041498077071141,0.030508995056152344,0.002000093460083008,0.0010001659393310547
0.8041498077071141,0.03099989891052246,0.002999544143676758,0.0010006427764892578
0.8041498077071141,0.03100872039794922,0.0019998550415039062,0.0019996166229248047
0.8041498077071141,0.03051590919494629,0.0019998550415039062,0.0009999275207519531
0.8041498077071141,0.031000137329101562,0.002000093460083008,0.002000093460083008
0.8041498077071141,0.03100419044494629,0.0019998550415039062,0.002000093460083008
0.8041498077071141,0.030511140823364258,0.002003192901611328,0.0009968280792236328
0.8041498077071141,0.031003952026367188,0.0019960403442382812,0.0009999275207519531
0.9875914741352135,0.03100419044494629,0.0020017623901367188,0.0019981861114501953
0.9875914741352135,0.03051161766052246,0.0019998550415039062,0.002000093460083008
0.9875914741352135,0.032000064849853516,0.002000093460083008,0.0010004043579101562
0.9875914741352135,0.03200387954711914,0.0025069713592529297,0.0010061264038085938
0.9875914741352135,0.03199934959411621,0.0020003318786621094,0.0019998550415039062
0.9875914741352135,0.03099989891052246,0.002000093460083008,0.0019998550415039062
0.9875914741352135,0.031516075134277344,0.0019998550415039062,0.0010037422180175781
0.9875914741352135,0.030996322631835938,0.003000020980834961,0.0010039806365966797
0.9875914741352135,0.03199934959411621,0.0019965171813964844,0.0010001659393310547
0.9875914741352135,0.031514644622802734,0.002000570297241211,0.00099945068359375
0.596335512254502,0.031000137329101562,0.0019998550415039062,0.0009999275207519531
0.596335512254502,0.03000020980834961,0.0019998550415039062,0.0020012855529785156
0.596335512254502,0.03051447868347168,0.0019998550415039062,0.001001596450805664
0.596335512254502,0.030998706817626953,0.0020008087158203125,0.001999378204345703
0.596335512254502,0.031000137329101562,0.0020003318786621094,0.0009999275207519531
0.596335512254502,0.03051900863647461,0.001999378204345703,0.0019998550415039062
0.596335512254502,0.03000020980834961,0.0019996166229248047,0.0010001659393310547
0.596335512254502,0.031000137329101562,0.002000093460083008,0.0009996891021728516
0.596335512254502,0.03051614761352539,0.0019998550415039062,0.002000570297241211
0.596335512254502,0.030001163482666016,0.001998424530029297,0.0020003318786621094
0.7412548791982765,0.029999732971191406,0.002004861831665039,0.0019996166229248047
0.7412548791982765,0.030509233474731445,0.0019998550415039062,0.0019996166229248047
0.7412548791982765,0.03000020980834961,0.0020003318786621094,0.0019998550415039062
0.7412548791982765,0.03000473976135254,0.0029997825622558594,0.0009999275207519531
0.7412548791982765,0.03051161766052246,0.0020024776458740234,0.0020017623901367188
0.7412548791982765,0.029996395111083984,0.0019991397857666016,0.002000093460083008
0.7412548791982765,0.03000473976135254,0.0019998550415039062,0.002000093460083008
0.7412548791982765,0.030508995056152344,0.0019996166229248047,0.0020041465759277344
0.7412548791982765,0.030995845794677734,0.002000093460083008,0.0009999275207519531
0.7412548791982765,0.031004667282104492,0.002000093460083008,0.0019996166229248047
0.6801974738223519,0.030513763427734375,0.001997709274291992,0.0019998550415039062
0.6801974738223519,0.030000925064086914,0.0029993057250976562,0.0009999275207519531
0.6801974738223519,0.031005144119262695,0.002000093460083008,0.0010001659393310547
0.6801974738223519,0.0315091609954834,0.002000093460083008,0.0010001659393310547
0.6801974738223519,0.031000137329101562,0.0020058155059814453,0.0019969940185546875
0.6801974738223519,0.031005859375,0.0015020370483398438,0.002005338668823242
0.6801974738223519,0.029999971389770508,0.0019998550415039062,0.0019998550415039062
0.6801974738223519,0.03000020980834961,0.002000093460083008,0.0019998550415039062
0.6801974738223519,0.030515670776367188,0.001999378204345703,0.0020003318786621094
0.6801974738223519,0.029999732971191406,0.003000020980834961,0.0009999275207519531
0.9952118273900935,0.031000137329101562,0.0030007362365722656,0.0009992122650146484
0.9952118273900935,0.03151559829711914,0.002000093460083008,0.0020003318786621094
0.9952118273900935,0.03099966049194336,0.0030002593994140625,0.0009999275207519531
0.9952118273900935,0.031999826431274414,0.0019998550415039062,0.0010001659393310547
0.9952118273900935,0.032518625259399414,0.0020046234130859375,0.0019969940185546875
0.9952118273900935,0.03199887275695801,0.0019996166229248047,0.002000093460083008
0.9952118273900935,0.03099966049194336,0.0019998550415039062,0.002004861831665039
0.9952118273900935,0.03051161766052246,0.002003908157348633,0.001996278762817383
0.9952118273900935,0.031000137329101562,0.0019998550415039062,0.002000093460083008
0.9952118273900935,0.031008481979370117,0.0019958019256591797,0.0020003318786621094
0.29171814125899376,0.02750992774963379,0.0019989013671875,0.002000093460083008
0.29171814125899376,0.028002262115478516,0.0019981861114501953,0.0010001659393310547
0.29171814125899376,0.027999401092529297,0.002000093460083008,0.002003908157348633
0.29171814125899376,0.0275113582611084,0.002000093460083008,0.0009999275207519531
0.29171814125899376,0.02800130844116211,0.0019989013671875,0.002000570297241211
0.29171814125899376,0.028001070022583008,0.0019981861114501953,0.0010001659393310547
0.29171814125899376,0.028513669967651367,0.0019996166229248047,0.0010001659393310547
0.29171814125899376,0.028003692626953125,0.0019965171813964844,0.002000093460083008
0.29171814125899376,0.0279998779296875,0.0020003318786621094,0.0009999275207519531
0.29171814125899376,0.02852463722229004,0.0019996166229248047,0.0009999275207519531
0.7870522518924524,0.031000375747680664,0.0019998550415039062,0.0009996891021728516
0.7870522518924524,0.031000137329101562,0.002000093460083008,0.002000093460083008
0.7870522518924524,0.03051447868347168,0.0019998550415039062,0.002000093460083008
0.7870522518924524,0.029999971389770508,0.003002643585205078,0.0009970664978027344
0.7870522518924524,0.031003713607788086,0.0019965171813964844,0.0019998550415039062
0.7870522518924524,0.03051614761352539,0.0020003318786621094,0.0009999275207519531
0.7870522518924524,0.031000614166259766,0.002999544143676758,0.0010004043579101562
0.7870522518924524,0.03099966049194336,0.0019998550415039062,0.0009999275207519531
0.7870522518924524,0.03151512145996094,0.0020067691802978516,0.0009942054748535156
0.7870522518924524,0.031000375747680664,0.0019989013671875,0.0019998550415039062
0.25403437918807326,0.026999950408935547,0.0020003318786621094,0.0020003318786621094
0.25403437918807326,0.027515649795532227,0.002001523971557617,0.0009989738464355469
0.25403437918807326,0.027999401092529297,0.002001523971557617,0.0010020732879638672
0.25403437918807326,0.027996540069580078,0.002004861831665039,0.0019953250885009766
0.25403437918807326,0.027513504028320312,0.002003908157348633,0.0019981861114501953
0.25403437918807326,0.026997804641723633,0.0030035972595214844,0.0009965896606445312
0.25403437918807326,0.026999473571777344,0.002000093460083008,0.002005338668823242
0.25403437918807326,0.029010534286499023,0.0020024776458740234,0.000997781753540039
0.25403437918807326,0.0281064510345459,0.002000093460083008,0.0019996166229248047
0.25403437918807326,0.02800154685974121,0.0020003318786621094,0.0009984970092773438
0.19183523286551663,0.026004791259765625,0.0019998550415039062,0.002003908157348633
0.19183523286551663,0.026134729385375977,0.0019998550415039062,0.0010001659393310547
